IdExpediente,Hora,Causa_de_Accidente,Tipo_VehImplicado,Sexo,TipoPersona,Edad,SeriedadAcc,CoordenadaUTM_Y,CoordenadaUTM_X
2015S002154,3,No es causa del peatón,Turismo,Dona,Passatger,47,Herida leve,4588265.50,430186.40
2015S005808,2,No es causa del peatón,Motocicleta,Dona,Conductor,36,Herida leve,4590486.54,431282.58
2015S003205,1,No es causa del peatón,Turismo,Home,Vianant,69,Herida leve,4588790.23,430967.37
2015S000918,10,No es causa del peatón,Turismo,Home,Passatger,16,Herida leve,4588693.25,430854.73
2015S008887,7,No es causa del peatón,Turismo,Home,Vianant,60,Herida leve,4588635.91,430895.56
2015S007572,8,No es causa del peatón,Turismo,Dona,Passatger,63,Herida leve,4588610.62,430709.68
2015S003119,2,No es causa del peatón,Motocicleta,Home,Conductor,39,Herida leve,4588654.25,430682.90
2015S002185,1,No es causa del peatón,Bicicleta,Home,Conductor,52,Herida leve,4587917.96,430536.50
2015S004312,2,No es causa del peatón,Turismo,Home,Conductor,21,Herida leve,4589041.93,431884.49
2015S004312,2,No es causa del peatón,Turismo,Home,Conductor,28,Herida leve,4589041.93,431884.49
2015S005716,2,No es causa del peatón,Turismo,Home,Conductor,33,Herida leve,4588891.46,431948.74
2015S005271,1,No es causa del peatón,Motocicleta,Home,Conductor,26,Herida leve,4589000.20,431988.31
2015S009295,12,No es causa del peatón,Turismo,Home,Conductor,45,Herida leve,4588978.78,431960.32
2015S009258,10,No es causa del peatón,Motocicleta,Dona,Passatger,25,Herida leve,4588942.71,431941.61
2015S004292,10,No es causa del peatón,Ciclomotor,Dona,Conductor,45,Herida leve,4587860.29,430959.69
2015S001872,11,Desobedecer Semáforo,Furgoneta,Dona,Vianant,90,Herida grave,4587648.26,430898.71
2015S004893,11,No es causa del peatón,Turismo,Dona,Passatger,27,Herida leve,4589008.76,432046.04
2015S002556,4,No es causa del peatón,Turismo,Home,Passatger,9,Herida leve,4589076.75,432202.01
2015S009240,5,No es causa del peatón,Turismo,Dona,Passatger,39,Herida leve,4588901.75,431361.09
2015S003834,6,No es causa del peatón,Motocicleta,Home,Conductor,36,Herida leve,4588901.28,431354.98
2015S009598,7,Desobedecer Semáforo,Turismo,Home,Vianant,51,Herida grave,4588875.00,431471.06
2015S000281,4,No es causa del peatón,Turismo,Dona,Passatger,27,Herida leve,4589046.49,432196.81
2015S005984,8,No es causa del peatón,Autobús,Dona,Passatger,36,Herida leve,4589215.35,432169.58
2015S009145,9,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4588979.38,431784.64
2015S006340,2,No es causa del peatón,Turismo,Home,Conductor,52,Herida leve,4588979.38,431784.64
2015S007305,2,No es causa del peatón,Turismo,Home,Passatger,36,Herida leve,4589410.66,432273.34
2015S007305,2,No es causa del peatón,Turismo,Dona,Conductor,39,Herida leve,4589410.66,432273.34
2015S009918,7,No es causa del peatón,Turismo,Home,Conductor,24,Herida leve,4588643.85,431007.73
2015S001662,1,No es causa del peatón,Motocicleta,Dona,Conductor,42,Herida grave,4588656.70,431021.25
2015S004173,9,No es causa del peatón,Autobús,Dona,Passatger,65,Herida leve,4587875.16,430416.36
2015S001833,8,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4588660.36,431043.71
2015S000766,10,No es causa del peatón,Motocicleta,Home,Conductor,45,Herida leve,4589102.15,431633.21
2015S001276,1,No es causa del peatón,Turismo,Dona,Passatger,38,Herida leve,4588009.35,430230.94
2015S005649,11,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida leve,4588276.31,431272.53
2015S009319,8,Cruzar fuera de paso peatonal,Ciclomotor,Dona,Vianant,79,Herida leve,4588110.77,431130.61
2015S007436,3,No es causa del peatón,Taxi,Home,Conductor,22,Herida leve,4588162.76,431246.81
2015S008424,9,No es causa del peatón,Ciclomotor,Home,Conductor,18,Herida leve,4588048.81,431416.51
2015S001258,9,No es causa del peatón,Ciclomotor,Dona,Conductor,32,Herida leve,4588292.57,430606.29
2015S007269,8,No es causa del peatón,Turismo,Dona,Conductor,46,Herida leve,4588520.68,431005.43
2015S007786,9,No es causa del peatón,Ciclomotor,Dona,Passatger,28,Herida leve,4588160.58,430417.86
2015S003082,5,Otras,Taxi,Home,Vianant,14,Herida leve,4588248.88,431022.49
2015S005937,1,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4588427.86,431285.60
2015S005879,7,No es causa del peatón,Motocicleta,Home,Conductor,45,Herida leve,4588600.98,431381.22
2015S001303,7,No es causa del peatón,Autobús,Dona,Passatger,41,Herida leve,4588664.78,431408.09
2015S005284,6,No es causa del peatón,Motocicleta,Home,Conductor,24,Herida leve,4588647.99,432075.94
2015S008192,12,No es causa del peatón,Turismo,Home,Conductor,42,Herida leve,4588670.41,432103.75
2015S003592,12,No es causa del peatón,Autobús,Dona,Passatger,37,Herida leve,4588670.41,432103.75
2015S001228,7,No es causa del peatón,Turismo,Home,Passatger,17,Herida leve,4588585.21,431667.20
2015S007754,6,No es causa del peatón,Motocicleta,Home,Conductor,51,Herida leve,4588498.83,431965.72
2015S000200,3,No es causa del peatón,Turismo,Dona,Passatger,52,Herida leve,4588452.19,431961.74
2015S005177,5,No es causa del peatón,Bicicleta,Home,Conductor,17,Herida leve,4588468.89,431967.45
2015S000549,5,No es causa del peatón,Motocicleta,Home,Conductor,66,Herida leve,4588458.92,432071.01
2015S003839,9,No es causa del peatón,Ciclomotor,Dona,Vianant,53,Herida leve,4588165.52,431807.89
2015S006966,3,No es causa del peatón,Turismo,Dona,Passatger,51,Herida leve,4588724.18,431823.79
2015S004313,8,No es causa del peatón,Turismo,Home,Passatger,26,Herida leve,4588788.38,431948.05
2015S001048,8,No es causa del peatón,Motocicleta,Dona,Conductor,18,Herida leve,4586769.35,430945.91
2015S007783,6,No es causa del peatón,Motocicleta,Home,Conductor,45,Herida leve,4586789.80,431758.87
2015S000984,2,No es causa del peatón,Ciclomotor,Home,Conductor,31,Herida leve,4587221.41,431508.08
2015S001512,8,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4586791.17,431299.59
2015S008367,11,No es causa del peatón,Motocicleta,Home,Conductor,54,Herida leve,4586710.96,431296.48
2015S004823,12,No es causa del peatón,Motocicleta,Home,Conductor,60,Herida leve,4587028.59,431283.38
2015S005405,6,No es causa del peatón,Turismo,Home,Conductor,44,Herida leve,4587172.44,431349.01
2015S000423,2,No es causa del peatón,Taxi,Home,Passatger,63,Herida leve,4587232.14,431220.83
2015S007259,5,Desobedecer Semáforo,Ciclomotor,Dona,Vianant,54,Herida leve,4587626.12,431595.13
2015S006165,1,No es causa del peatón,Turismo,Home,Vianant,4,Herida leve,4587850.61,431147.58
2015S006367,8,No es causa del peatón,Ciclomotor,Dona,Conductor,39,Herida leve,4587959.47,431698.81
2015S005228,12,No es causa del peatón,Ciclomotor,Home,Conductor,29,Herida leve,4587959.47,431698.81
2015S005013,5,No es causa del peatón,Taxi,Home,Conductor,36,Herida leve,4587113.28,431431.75
2015S008449,4,No es causa del peatón,Bicicleta,Dona,Vianant,71,Herida leve,4587138.15,431493.81
2015S006673,5,No es causa del peatón,Turismo,Dona,Conductor,39,Herida leve,4587100.58,430976.49
2015S008676,3,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4587617.78,431249.23
2015S002954,1,No es causa del peatón,Turismo,Dona,Conductor,57,Herida leve,4587458.25,430670.30
2015S005018,10,No es causa del peatón,Taxi,Home,Vianant,15,Herida leve,4586467.09,432199.89
2015S001129,1,No es causa del peatón,Motocicleta,Home,Conductor,59,Herida leve,4586409.97,432409.66
2015S002678,10,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4587514.97,430550.36
2015S004202,12,No es causa del peatón,Turismo,Dona,Conductor,30,Herida leve,4586649.60,432308.58
2015S001293,10,No es causa del peatón,Turismo,Dona,Passatger,10,Herida leve,4586753.63,431746.32
2015S000236,3,No es causa del peatón,Motocicleta,Home,Conductor,36,Herida leve,4586751.19,431842.54
2015S009531,12,No es causa del peatón,Motocicleta,Home,Conductor,56,Herida leve,4585892.23,432360.36
2015S008208,11,No es causa del peatón,Turismo,Dona,Conductor,34,Herida leve,4586397.60,432055.53
2015S005995,9,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4586018.98,432221.69
2015S002193,12,No es causa del peatón,Ciclomotor,Dona,Conductor,42,Herida leve,4586441.48,432722.43
2015S008803,9,No es causa del peatón,"Camión <= 3,5 Tm",Home,Vianant,33,Herida leve,4585972.46,432558.77
2015S000262,2,No es causa del peatón,Turismo,Dona,Conductor,43,Herida leve,4586206.10,432227.99
2015S003693,2,No es causa del peatón,Motocicleta,Home,Conductor,29,Herida leve,4586190.53,432731.57
2015S004990,9,No es causa del peatón,Motocicleta,Home,Conductor,48,Herida leve,4586240.32,431983.12
2015S008808,6,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4586082.52,432489.93
2015S005070,9,No es causa del peatón,Autobús,Dona,Passatger,71,Herida leve,4586121.14,431590.58
2015S006554,6,No es causa del peatón,Motocicleta,Dona,Conductor,50,Herida leve,4585519.77,431617.11
2015S002181,3,No es causa del peatón,Autobús,Dona,Passatger,48,Herida leve,4585915.14,431652.60
2015S002163,9,No es causa del peatón,Turismo,Dona,Passatger,67,Herida leve,4585796.66,431790.38
2015S001519,3,No es causa del peatón,Furgoneta,Home,Vianant,78,Herida leve,4586258.07,431610.07
2015S008386,7,No es causa del peatón,Turismo,Home,Vianant,81,Herida leve,4586187.16,431738.66
2015S002290,5,Otras,Motocicleta,Home,Conductor,52,Herida leve,4585781.33,432172.81
2015S006803,6,No es causa del peatón,Motocicleta,Dona,Conductor,40,Herida leve,4585815.61,432173.42
2015S007871,12,No es causa del peatón,Bicicleta,Home,Conductor,22,Herida leve,4585714.81,432320.91
2015S004217,8,Desobedecer Semáforo,Ciclomotor,Home,Conductor,21,Herida leve,4585441.04,432351.66
2015S004286,7,No es causa del peatón,Ciclomotor,Home,Conductor,20,Herida leve,4585630.30,431993.30
2015S001753,4,No es causa del peatón,Ciclomotor,Home,Conductor,30,Herida leve,4586916.84,432530.66
2015S001654,6,Cruzar fuera de paso peatonal,Turismo,Dona,Vianant,67,Herida leve,4587131.59,432613.29
2015S008851,6,No es causa del peatón,Motocicleta,Home,Vianant,61,Herida leve,4587303.10,432851.15
2015S003343,12,No es causa del peatón,Motocicleta,Dona,Passatger,21,Herida grave,4585463.65,432117.36
2015S007248,9,No es causa del peatón,Turismo,Home,Conductor,42,Herida leve,4585650.05,432077.79
2015S007602,8,No es causa del peatón,Bicicleta,Home,Conductor,26,Herida leve,4587897.68,432568.58
2015S002827,1,No es causa del peatón,Motocicleta,Home,Conductor,30,Herida leve,4588875.21,432879.36
2015S008342,4,No es causa del peatón,Motocicleta,Home,Conductor,54,Herida leve,4588790.18,432420.90
2015S009713,2,No es causa del peatón,Furgoneta,Dona,Passatger,82,Herida leve,4588566.08,432645.45
2015S003024,11,No es causa del peatón,Turismo,Dona,Passatger,32,Herida leve,4588388.65,432301.07
2015S000430,7,No es causa del peatón,Turismo,Home,Vianant,52,Herida leve,4588718.34,432545.23
2015S000831,10,No es causa del peatón,Motocicleta,Home,Conductor,56,Herida leve,4588341.17,432344.77
2015S006242,12,No es causa del peatón,Motocicleta,Dona,Conductor,34,Herida leve,4587527.00,432390.79
2015S003742,2,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida grave,4587543.76,432392.67
2015S001291,10,No es causa del peatón,Ciclomotor,Home,Conductor,20,Herida leve,4588147.10,432370.76
2015S009980,8,No es causa del peatón,Turismo,Dona,Conductor,36,Herida leve,4588656.38,432500.06
2015S000188,11,No es causa del peatón,Turismo,Dona,Vianant,62,Herida leve,4588656.38,432500.06
2015S008916,1,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4588656.38,432500.06
2015S009853,4,No es causa del peatón,Turismo,Dona,Passatger,78,Herida leve,4588752.99,432263.66
2015S000306,10,No es causa del peatón,Ciclomotor,Dona,Conductor,45,Herida leve,4588823.32,432326.89
2015S003956,5,No es causa del peatón,Autobús,Home,Passatger,85,Herida leve,4588138.32,432208.18
2015S005131,9,No es causa del peatón,Motocicleta,Home,Conductor,31,Herida leve,4587932.65,432322.03
2015S004350,5,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4587727.31,432368.02
2015S005373,9,No es causa del peatón,Ciclomotor,Dona,Conductor,21,Herida leve,4588138.92,432328.44
2015S006303,3,No es causa del peatón,Motocicleta,Home,Conductor,23,Herida leve,4587690.67,432147.13
2015S000716,3,No es causa del peatón,Turismo,Home,Passatger,29,Herida leve,4587703.19,432148.42
2015S000124,6,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4587177.20,431945.43
2015S002272,11,No es causa del peatón,Autobús,Dona,Vianant,64,Herida leve,4587189.13,431944.26
2015S008283,3,No es causa del peatón,Turismo,Home,Passatger,26,Herida leve,4587228.36,431940.43
2015S007702,7,No es causa del peatón,Motocicleta,Dona,Conductor,40,Herida leve,4587362.97,432054.70
2015S004891,11,No es causa del peatón,Motocicleta,Home,Conductor,31,Herida leve,4587268.50,432292.20
2015S005773,8,No es causa del peatón,Turismo,Dona,Passatger,22,Herida leve,4589113.66,432560.75
2015S001374,1,No es causa del peatón,Motocicleta,Home,Conductor,45,Herida leve,4589113.66,432560.75
2015S005875,6,No es causa del peatón,Turismo,Home,Conductor,32,Herida leve,4589042.29,432508.94
2015S009416,2,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida leve,4589197.45,432440.31
2015S001190,8,No es causa del peatón,Turismo,Home,Passatger,23,Herida leve,4588943.25,433133.70
2015S005880,8,No es causa del peatón,Turismo,Dona,Passatger,37,Herida leve,4589583.10,432689.42
2015S004903,4,No es causa del peatón,Motocicleta,Home,Conductor,51,Herida leve,4589180.44,432586.35
2015S004203,2,No es causa del peatón,Motocicleta,Home,Conductor,65,Herida leve,4589180.44,432586.35
2015S005795,8,No es causa del peatón,Turismo,Home,Passatger,52,Herida leve,4589182.97,432571.18
2015S006705,12,No es causa del peatón,Turismo,Dona,Passatger,20,Herida leve,4589224.96,432415.39
2015S003534,8,No es causa del peatón,Motocicleta,Dona,Passatger,22,Herida leve,4589224.96,432415.39
2015S002307,10,No es causa del peatón,Motocicleta,Home,Conductor,37,Herida leve,4589239.81,432408.60
2015S009959,11,No es causa del peatón,Motocicleta,Home,Conductor,25,Herida leve,4587909.95,432949.17
2015S009067,12,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4588193.44,433379.71
2015S003603,7,No es causa del peatón,Turismo,Home,Conductor,42,Herida leve,4587805.70,433689.25
2015S001895,10,No es causa del peatón,Motocicleta,Home,Conductor,50,Herida leve,4588450.13,433300.05
2015S006054,7,No es causa del peatón,Turismo,Dona,Conductor,33,Herida leve,4588038.77,433503.06
2015S003579,10,No es causa del peatón,Turismo,Dona,Conductor,44,Herida leve,4587932.37,433961.61
2015S005969,6,No es causa del peatón,Motocicleta,Home,Conductor,66,Herida leve,4588735.73,433319.64
2015S007743,12,No es causa del peatón,Taxi,Home,Conductor,51,Herida leve,4588751.23,433343.13
2015S005388,12,No es causa del peatón,Furgoneta,Home,Conductor,24,Herida leve,4588751.23,433343.13
2015S005942,12,No es causa del peatón,Motocicleta,Home,Passatger,33,Herida leve,4588879.20,433316.09
2015S000573,6,No es causa del peatón,Furgoneta,Home,Passatger,53,Herida leve,4587998.58,433348.40
2015S006464,5,No es causa del peatón,Turismo,Dona,Passatger,23,Herida leve,4587909.40,432883.28
2015S008838,1,No es causa del peatón,Turismo,Dona,Passatger,0,Herida leve,4588005.78,432935.23
2015S005675,1,No es causa del peatón,Motocicleta,Home,Vianant,10,Herida leve,4588799.68,433299.55
2015S006994,3,No es causa del peatón,Turismo,Home,Conductor,27,Herida leve,4587853.50,432895.54
2015S006439,4,No es causa del peatón,Motocicleta,Home,Conductor,31,Herida leve,4587853.50,432895.54
2015S006234,11,No es causa del peatón,Motocicleta,Home,Passatger,14,Herida leve,4587853.50,432895.54
2015S002344,1,No es causa del peatón,Turismo,Dona,Conductor,26,Herida leve,4587892.93,433725.13
2015S003002,6,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4587525.12,433458.01
2015S002824,12,No es causa del peatón,Turismo,Home,Conductor,22,Herida leve,4587540.41,433624.03
2015S009093,1,No es causa del peatón,Turismo,Home,Conductor,54,Herida leve,4587225.51,433364.98
2015S005565,7,No es causa del peatón,Turismo,Home,Conductor,44,Herida leve,-1,-1
2015S003561,11,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida leve,4585290.52,432111.16
2015S000215,9,No es causa del peatón,Motocicleta,Home,Conductor,38,Herida leve,4585294.89,432013.22
2015S007106,8,No es causa del peatón,Turismo,Dona,Vianant,80,Herida leve,4585520.14,431982.64
2015S005836,9,Cruzar fuera de paso peatonal,Motocicleta,Home,Vianant,54,Herida leve,4585370.19,431605.51
2015S009836,7,No es causa del peatón,Ciclomotor,Home,Conductor,51,Herida leve,4585434.72,431625.93
2015S010002,1,No es causa del peatón,Motocicleta,Dona,Conductor,61,Herida leve,4585007.82,431360.97
2015S006533,7,No es causa del peatón,Ciclomotor,Home,Conductor,41,Herida leve,4585099.31,431268.10
2015S001671,10,No es causa del peatón,Autobús,Dona,Passatger,Desconegut,Herida leve,4584908.45,431479.52
2015S004671,4,No es causa del peatón,Motocicleta,Dona,Conductor,29,Herida leve,4584509.85,431865.82
2015S002056,12,No es causa del peatón,Taxi,Home,Conductor,59,Herida leve,4584790.88,432069.78
2015S000526,9,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida leve,4584629.17,432098.83
2015S009135,8,No es causa del peatón,Motocicleta,Home,Conductor,17,Herida leve,4584379.58,431833.05
2015S001791,2,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4585139.86,431773.67
2015S004293,11,No es causa del peatón,Turismo,Home,Vianant,56,Herida leve,4585170.42,431721.92
2015S003470,2,Cruzar fuera de paso peatonal,Furgoneta,Dona,Vianant,82,Herida leve,4584979.91,432366.91
2015S008913,2,No es causa del peatón,Motocicleta,Dona,Conductor,39,Herida leve,4585073.74,432606.16
2015S009872,10,No es causa del peatón,Motocicleta,Dona,Passatger,28,Herida leve,4584824.29,432103.78
2015S009872,10,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4584824.29,432103.78
2015S000496,7,No es causa del peatón,Turismo,Home,Passatger,35,Herida leve,4584751.45,432434.06
2015S001919,9,No es causa del peatón,Turismo,Home,Conductor,23,Herida leve,4584433.72,432471.87
2015S009845,6,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4585012.86,432102.65
2015S002904,1,No es causa del peatón,Turismo,Dona,Passatger,35,Herida leve,4584854.22,432165.67
2015S006807,6,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4585211.10,432341.84
2015S005886,8,No es causa del peatón,Motocicleta,Dona,Conductor,31,Herida leve,4584635.84,432641.17
2015S007341,8,No es causa del peatón,Motocicleta,Home,Conductor,24,Herida leve,4585157.80,432621.66
2015S009753,3,No es causa del peatón,Motocicleta,Dona,Conductor,41,Herida leve,4585509.23,433041.51
2015S007314,9,No es causa del peatón,Furgoneta,Dona,Vianant,48,Herida leve,4585544.57,433095.95
2015S003494,7,No es causa del peatón,Motocicleta,Home,Conductor,42,Herida leve,4585382.87,432852.29
2015S007370,12,No es causa del peatón,Turismo,Dona,Passatger,6,Herida leve,4585404.02,432727.65
2015S002609,5,No es causa del peatón,Turismo,Home,Passatger,26,Herida leve,4584467.51,431964.93
2015S001771,8,No es causa del peatón,Turismo,Home,Conductor,44,Herida leve,4584356.67,432002.87
2015S007758,7,No es causa del peatón,Bicicleta,Dona,Conductor,25,Herida leve,4584155.03,432069.63
2015S003643,8,No es causa del peatón,Motocicleta,Home,Conductor,46,Herida leve,4584155.03,432069.63
2015S000326,6,No es causa del peatón,Motocicleta,Dona,Passatger,21,Herida leve,4584333.58,432029.80
2015S005050,9,No es causa del peatón,Motocicleta,Home,Conductor,49,Herida grave,4585282.47,432826.86
2015S007468,5,No es causa del peatón,Autobús,Dona,Passatger,76,Herida leve,4584197.87,432229.70
2015S006720,9,No es causa del peatón,Motocicleta,Home,Conductor,51,Herida leve,4584197.87,432229.70
2015S005856,8,No es causa del peatón,Motocicleta,Home,Conductor,52,Herida leve,4584197.87,432229.70
2015S000017,9,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4584197.87,432229.70
2015S000372,3,No es causa del peatón,Motocicleta,Home,Conductor,24,Herida leve,4584227.04,432154.04
2015S009824,6,No es causa del peatón,Bicicleta,Dona,Vianant,68,Herida leve,4584619.76,432170.35
2015S000664,4,Desobedecer Semáforo,Bicicleta,Dona,Vianant,32,Herida leve,4584619.76,432170.35
2015S008178,7,No es causa del peatón,Motocicleta,Home,Conductor,63,Herida leve,4585852.81,433333.70
2015S000099,2,No es causa del peatón,Turismo,Dona,Passatger,76,Herida leve,4585288.76,433308.46
2015S004855,1,No es causa del peatón,Bicicleta,Dona,Conductor,59,Herida leve,4586050.42,433522.55
2015S003936,10,No es causa del peatón,Furgoneta,Home,Conductor,26,Herida leve,4585641.92,433116.81
2015S002892,8,No es causa del peatón,Turismo,Home,Conductor,25,Herida leve,4586419.27,433186.65
2015S007527,12,No es causa del peatón,Turismo,Dona,Conductor,46,Herida leve,4585995.06,433538.48
2015S000755,10,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4585756.57,433302.68
2015S003308,8,No es causa del peatón,Turismo,Home,Conductor,26,Herida leve,4585696.23,433379.07
2015S009507,3,No es causa del peatón,Turismo,Dona,Conductor,20,Herida leve,4585655.00,433214.66
2015S005712,2,No es causa del peatón,Motocicleta,Home,Conductor,46,Herida leve,4586607.45,433294.25
2015S005659,7,No es causa del peatón,Ciclomotor,Home,Conductor,41,Herida grave,4586875.02,433490.77
2015S009843,3,No es causa del peatón,Turismo,Dona,Passatger,21,Herida leve,4586314.62,433876.02
2015S005366,7,No es causa del peatón,Turismo,Dona,Passatger,40,Herida leve,4586314.62,433876.02
2015S006529,1,No es causa del peatón,Turismo,Dona,Conductor,25,Herida leve,4584554.15,434931.96
2015S006196,6,No es causa del peatón,Turismo,Home,Conductor,22,Herida leve,4586201.35,434116.18
2015S009191,11,No es causa del peatón,Bicicleta,Dona,Conductor,23,Herida leve,4586199.07,433746.56
2015S005106,12,No es causa del peatón,Autobús,Dona,Passatger,69,Herida leve,4585960.70,433895.48
2015S006134,10,No es causa del peatón,Motocicleta,Home,Conductor,61,Herida leve,4585745.94,434092.09
2015S005482,3,No es causa del peatón,Turismo,Home,Passatger,5,Herida leve,4585877.10,434007.45
2015S004614,1,No es causa del peatón,Furgoneta,Home,Conductor,40,Herida leve,4585946.20,434078.33
2015S007876,1,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4585219.02,434492.64
2015S002348,3,No es causa del peatón,Motocicleta,Dona,Conductor,50,Herida leve,4584929.05,434506.95
2015S002821,9,No es causa del peatón,Taxi,Home,Vianant,33,Herida leve,4584711.11,433213.52
2015S007163,3,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida leve,4584879.50,433221.32
2015S003442,5,No es causa del peatón,Turismo,Dona,Vianant,18,Herida leve,4585406.65,433685.34
2015S002694,1,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4584463.20,432766.25
2015S001042,7,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4585110.24,433224.20
2015S006170,6,No es causa del peatón,Turismo,Dona,Conductor,51,Herida leve,4585249.15,433366.47
2015S004589,12,No es causa del peatón,Turismo,Dona,Passatger,4,Herida leve,4585249.15,433366.47
2015S004555,8,No es causa del peatón,Bicicleta,Home,Conductor,23,Herida leve,4584663.94,432831.69
2015S004867,6,No es causa del peatón,Turismo,Home,Conductor,25,Herida leve,4585334.74,433658.22
2015S006066,3,No es causa del peatón,Bicicleta,Home,Conductor,38,Herida leve,4584691.03,432792.39
2015S003947,8,No es causa del peatón,Motocicleta,Home,Conductor,53,Herida leve,4584700.99,433161.53
2015S004530,9,No es causa del peatón,Turismo,Dona,Conductor,36,Herida leve,4585154.09,433508.22
2015S009538,2,No es causa del peatón,Bicicleta,Dona,Conductor,51,Herida leve,4584681.96,433342.29
2015S007032,9,No es causa del peatón,Motocicleta,Dona,Conductor,30,Herida leve,4584901.86,433010.80
2015S005476,12,No es causa del peatón,Motocicleta,Home,Conductor,38,Herida leve,4584971.32,433081.94
2015S009057,9,No es causa del peatón,Turismo,Home,Vianant,80,Herida leve,4583313.09,433405.79
2015S004125,12,No es causa del peatón,Motocicleta,Home,Conductor,42,Herida leve,4583617.04,433710.49
2015S005365,6,No es causa del peatón,Motocicleta,Dona,Passatger,44,Herida leve,4583631.01,433272.98
2015S008010,11,No es causa del peatón,Motocicleta,Home,Conductor,30,Herida leve,4583314.30,433668.11
2015S008311,8,No es causa del peatón,Motocicleta,Dona,Conductor,43,Herida leve,4583311.72,432897.25
2015S001709,1,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4583311.72,432897.25
2015S003510,1,No es causa del peatón,Motocicleta,Dona,Passatger,42,Herida leve,4583446.20,433074.50
2015S003510,1,No es causa del peatón,Motocicleta,Home,Conductor,66,Herida leve,4583446.20,433074.50
2015S006495,6,No es causa del peatón,Turismo,Home,Conductor,40,Herida leve,4583354.13,433697.80
2015S003941,7,No es causa del peatón,Turismo,Home,Vianant,51,Herida leve,4582845.30,433507.61
2015S005240,2,No es causa del peatón,Motocicleta,Home,Conductor,54,Herida leve,4583328.94,433562.68
2015S002034,6,No es causa del peatón,Motocicleta,Home,Conductor,42,Herida leve,4583382.09,433946.14
2015S009965,1,No es causa del peatón,Turismo,Home,Conductor,26,Herida leve,4583648.17,432860.09
2015S001951,11,No es causa del peatón,Autobús,Dona,Passatger,84,Herida leve,4583353.72,433445.45
2015S000867,12,No es causa del peatón,Turismo,Dona,Passatger,30,Herida leve,4585808.01,433936.57
2015S007046,10,No es causa del peatón,Ciclomotor,Dona,Passatger,30,Herida leve,4583698.84,432874.61
2015S007046,10,No es causa del peatón,Ciclomotor,Home,Conductor,33,Herida leve,4583698.84,432874.61
2015S002573,5,No es causa del peatón,Motocicleta,Dona,Conductor,37,Herida leve,4583909.57,433008.80
2015S007813,12,No es causa del peatón,Bicicleta,Dona,Conductor,34,Herida leve,4583778.37,433356.54
2015S000586,1,No es causa del peatón,Turismo,Home,Passatger,25,Herida leve,4584134.06,433345.46
2015S000586,1,No es causa del peatón,Turismo,Dona,Passatger,54,Herida leve,4584134.06,433345.46
2015S000586,1,No es causa del peatón,Turismo,Home,Conductor,57,Herida leve,4584134.06,433345.46
2015S009384,6,No es causa del peatón,Turismo,Dona,Passatger,58,Herida leve,4583102.38,433705.19
2015S008705,1,No es causa del peatón,Turismo,Dona,Passatger,43,Herida leve,4583102.38,433705.19
2015S004230,5,No es causa del peatón,Turismo,Home,Conductor,67,Muerte,4583034.46,433630.18
2015S007682,7,No es causa del peatón,Turismo,Home,Conductor,31,Herida leve,4583265.73,433827.82
2015S003840,7,No es causa del peatón,Motocicleta,Dona,Conductor,30,Herida leve,4583118.93,433689.13
2015S002926,7,No es causa del peatón,Turismo,Dona,Conductor,19,Herida leve,4582905.96,433473.30
2015S008326,12,No es causa del peatón,Bicicleta,Home,Conductor,81,Herida leve,4583157.32,433716.26
2015S008391,6,Desobedecer Semáforo,Motocicleta,Home,Conductor,39,Herida leve,4584263.03,432872.58
2015S001684,2,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida leve,4584487.11,433606.33
2015S004875,1,No es causa del peatón,Motocicleta,Dona,Passatger,31,Herida leve,4583975.03,433547.77
