IdExpediente,Hora,Causa_de_Accidente,Tipo_VehImplicado,Sexo,TipoPersona,Edad,SeriedadAcc,CoordenadaUTM_Y,CoordenadaUTM_X
2014S007920,6,No es causa del peatón,Furgoneta,Home,Passatger,8,Herida leve,4579706.06,430724.34
2014S008107,4,No es causa del peatón,Motocicleta,Home,Conductor,49,Herida leve,4586878.93,431973.9
2014S006348,2,No es causa del peatón,Motocicleta,Home,Conductor,52,Herida leve,4581027.83,427276.32
2014S007362,12,No es causa del peatón,Turismo,Dona,Passatger,41,Herida leve,4581243.79,431520.59
2014S007546,7,No es causa del peatón,Motocicleta,Home,Vianant,22,Herida leve,4581562.51,425508.96
2014S007548,7,No es causa del peatón,AutobŁs,Home,Passatger,73,Herida leve,4586545.35,432485.36
2014S007750,11,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4579989.69,429634.13
2014S008881,8,No es causa del peatón,Motocicleta,Home,Conductor,21,Herida leve,4581033.1,428933.46
2014S008882,9,Cruzar fuera de paso peatonal,Taxi,Home,Vianant,50,Herida leve,4581771.69,431578.45
2014S006823,11,No es causa del peatón,Motocicleta,Home,Conductor,47,Herida leve,4585462.78,428460.17
2014S006824,12,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida leve,4584383.65,432494.5
2014S007022,8,No es causa del peatón,Turismo,Dona,Conductor,34,Herida leve,4587589.35,428832.87
2014S009644,12,No es causa del peatón,Motocicleta,Dona,Conductor,32,Herida leve,4582888.51,430698.74
2014S009401,1,No es causa del peatón,Ciclomotor,Dona,Conductor,25,Herida leve,4586849.11,431365.39
2014S009475,3,No es causa del peatón,Turismo,Home,Conductor,41,Herida leve,4587900.48,433996.6
2014S009665,10,No es causa del peatón,Ciclomotor,Home,Conductor,20,Herida leve,4590461.15,431664.93
2014S008115,6,No es causa del peatón,Maquinaria de obras,Dona,Vianant,42,Herida leve,4576163.37,426449.87
2014S008311,1,No es causa del peatón,Turismo,Home,Passatger,33,Herida leve,4581174.27,429130.33
2014S006746,7,Transitar a pie por calzada,Bicicleta,Home,Vianant,44,Herida leve,4581769.96,429366.75
2014S006747,5,No es causa del peatón,Turismo,Dona,Conductor,44,Herida leve,4585464.63,434139.11
2014S009065,1,No es causa del peatón,Motocicleta,Home,Conductor,30,Herida leve,4580995.59,427551.88
2014S009253,2,Cruzar fuera de paso peatonal,Motocicleta,Dona,Conductor,38,Herida leve,4583215.45,429014.84
2014S007507,1,No es causa del peatón,Ciclomotor,Dona,Conductor,52,Herida leve,4587217.83,428677.38
2014S007707,5,No es causa del peatón,Turismo,Home,Conductor,44,Herida leve,4588512.71,432185.43
2014S006328,6,No es causa del peatón,AutobŁs,Dona,Passatger,51,Herida leve,4579362.43,428023.23
2014S006330,3,No es causa del peatón,Motocicleta,Home,Conductor,Desconegut,Herida leve,4586952.89,429742.87
2014S006334,12,No es causa del peatón,Turismo,Home,Conductor,32,Herida leve,4583823.22,434241.83
2014S008736,9,No es causa del peatón,Bicicleta,Dona,Conductor,39,Herida leve,4579229.79,427814.15
2014S008584,1,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4582448.34,426972.29
2014S009605,3,No es causa del peatón,Turismo,Home,Conductor,Desconegut,Herida leve,4586135.96,433697.47
2014S009609,11,No es causa del peatón,Motocicleta,Home,Conductor,65,Herida leve,4584116.27,431380.59
2014S006751,11,No es causa del peatón,Bicicleta,Home,Conductor,20,Herida leve,4582899.77,427289.78
2014S006752,9,No es causa del peatón,Taxi,Home,Passatger,25,Herida leve,4583396.58,431494.08
2014S006946,9,No es causa del peatón,Turismo,Dona,Conductor,24,Herida leve,4581830.33,425387.61
2014S006948,9,No es causa del peatón,Motocicleta,Dona,Passatger,20,Herida leve,4582875.14,430716.57
2014S006519,9,No es causa del peatón,Motocicleta,Home,Conductor,24,Herida leve,4587209.89,428699.53
2014S006523,9,No es causa del peatón,Turismo,Dona,Passatger,24,Herida leve,4586546.94,428462.82
2014S006708,4,No es causa del peatón,Furgoneta,Dona,Vianant,59,Herida leve,4586590.06,429323.95
2014S006710,4,No es causa del peatón,Motocicleta,Home,Passatger,60,Herida leve,4580521.15,427540.32
2014S007946,12,No es causa del peatón,Turismo,Dona,Vianant,79,Herida leve,4583756.83,430353.89
2014S007948,11,No es causa del peatón,Motocicleta,Home,Conductor,49,Herida leve,4587194.14,429968.71
2014S008137,2,No es causa del peatón,Motocicleta,Home,Conductor,36,Herida leve,4587575.22,429364.77
2014S009455,12,No es causa del peatón,Motocicleta,Dona,Conductor,29,Herida leve,4582968.03,430563.98
2014S009456,10,No es causa del peatón,Motocicleta,Dona,Passatger,64,Herida leve,4583272.28,430931.28
2014S007711,2,No es causa del peatón,Turismo,Dona,Passatger,50,Herida leve,4588570.07,432100.67
2014S007714,8,No es causa del peatón,Ciclomotor,Dona,Conductor,25,Herida leve,4581778.66,428907.19
2014S008374,2,No es causa del peatón,Turismo,Dona,Passatger,16,Herida leve,4584497.87,428029.05
2014S008184,7,No es causa del peatón,Turismo,Dona,Conductor,49,Herida leve,4588911.96,432142.8
2014S008512,9,No es causa del peatón,Turismo,Home,Conductor,69,Herida leve,4588053.88,431171.74
2014S008521,12,No es causa del peatón,Ciclomotor,Home,Conductor,19,Herida leve,4585861.06,429645.61
2014S008708,12,No es causa del peatón,Motocicleta,Home,Conductor,47,Herida leve,4582504.85,429522.55
2014S008716,1,No es causa del peatón,Motocicleta,Home,Conductor,26,Herida leve,4582575.1,428927.72
2014S006950,10,No es causa del peatón,Motocicleta,Home,Conductor,26,Herida leve,4583910.67,431927.77
2014S007152,10,No es causa del peatón,Turismo,Home,Passatger,28,Herida leve,4582083.33,425819.56
2014S007154,10,No es causa del peatón,Motocicleta,Home,Conductor,59,Herida grave,4584271.49,427856.42
2014S007717,9,No es causa del peatón,Turismo,Home,Conductor,27,Herida leve,4585530.4,433652.43
2014S006582,9,No es causa del peatón,Turismo,Home,Conductor,77,Herida leve,4580358.64,428381.07
2014S006588,1,No es causa del peatón,Turismo,Home,Conductor,48,Herida leve,4579673.52,427904.51
2014S008368,2,No es causa del peatón,Motocicleta,Dona,Passatger,31,Herida leve,4582866.51,431462.27
2014S008559,9,No es causa del peatón,Taxi,Home,Conductor,35,Herida leve,4583118.17,433078.07
2014S004791,2,No es causa del peatón,Turismo,Home,Conductor,61,Herida leve,4587965.88,431369.83
2014S004798,5,No es causa del peatón,Motocicleta,Home,Conductor,44,Herida leve,4580982.15,428522.78
2014S004801,4,No es causa del peatón,Turismo,Home,Conductor,19,Herida leve,4587575.22,429364.77
2014S003422,3,No es causa del peatón,Motocicleta,Dona,Conductor,30,Herida leve,4582829.32,433406.97
2014S003428,7,No es causa del peatón,Turismo,Dona,Passatger,32,Herida leve,4583713.96,431144.73
2014S003628,10,No es causa del peatón,Ciclomotor,Dona,Conductor,46,Herida leve,4582675.18,430849.86
2014S005043,11,No es causa del peatón,Turismo,Home,Vianant,25,Herida leve,4581219.5,427655.89
2014S005230,8,No es causa del peatón,Motocicleta,Home,Passatger,33,Herida leve,4579748.29,428502.51
2014S005415,6,No es causa del peatón,Motocicleta,Dona,Conductor,25,Muerte,4578588.14,427797.22
2014S005305,4,No es causa del peatón,AutobŁs,Dona,Passatger,54,Herida leve,4584814.98,428935.67
2014S005491,9,No es causa del peatón,Turismo,Home,Conductor,27,Herida leve,4583949.58,434417.76
2014S006937,3,No es causa del peatón,Furgoneta,Dona,Passatger,23,Herida leve,4588532.18,431862.34
2014S006938,4,No es causa del peatón,Bicicleta,Home,Conductor,67,Herida leve,4581076.62,428818.83
2014S006940,2,No es causa del peatón,Ciclomotor,Dona,Conductor,27,Herida leve,4587066.39,431412.85
2014S006941,4,No es causa del peatón,Motocicleta,Home,Conductor,59,Herida leve,4584197.87,432229.7
2014S006945,9,No es causa del peatón,Ciclomotor,Home,Conductor,30,Herida leve,4582001.08,427112.9
2014S007137,12,No es causa del peatón,Ciclomotor,Dona,Conductor,18,Herida leve,4581680.36,427797.53
2014S005734,1,No es causa del peatón,Turismo,Home,Conductor,44,Herida leve,4587067.14,431388.61
2014S005956,6,No es causa del peatón,Ciclomotor,Dona,Conductor,54,Herida leve,4583054.35,429530.4
2014S007414,3,Desobedecer Semáforo,Motocicleta,Dona,Conductor,28,Herida leve,4583616.98,430648.04
2014S008726,6,No es causa del peatón,Motocicleta,Home,Conductor,21,Herida leve,4585946.2,434078.33
2014S008730,7,No es causa del peatón,Ciclomotor,Dona,Conductor,22,Herida leve,4581219.06,429185.13
2014S005754,11,No es causa del peatón,Motocicleta,Home,Conductor,38,Herida leve,4587704.02,429374.17
2014S005756,1,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4583047.01,430284.22
2014S005757,1,No es causa del peatón,Turismo,Dona,Conductor,73,Herida leve,4582715.81,428106.44
2014S009028,12,No es causa del peatón,AutobŁs,Home,Passatger,81,Herida leve,4584344.92,430687.58
2014S009029,12,No es causa del peatón,Motocicleta,Home,Conductor,43,Herida leve,4584555.67,432060.89
2014S002533,2,No es causa del peatón,Turismo,Dona,Passatger,37,Herida leve,4582647.53,425544.47
2014S002534,3,No es causa del peatón,Turismo,Dona,Conductor,23,Herida leve,4584492.99,426716.83
2014S002537,1,No es causa del peatón,Ciclomotor,Home,Conductor,38,Herida leve,4583072.66,430016.58
2014S002541,9,No es causa del peatón,Motocicleta,Home,Conductor,50,Herida leve,4586944.06,429617.93
2014S009677,2,No es causa del peatón,Motocicleta,Home,Conductor,60,Herida leve,4583317.43,429831.27
2014S008697,7,Desobedecer Semáforo,Motocicleta,Dona,Vianant,14,Herida leve,4584097.43,433759.85
2014S007331,10,No es causa del peatón,Motocicleta,Dona,Conductor,42,Herida leve,4582448.63,429577.56
2014S007335,6,No es causa del peatón,Bicicleta,Dona,Conductor,23,Herida leve,4581868.59,431394.18
2014S007337,7,No es causa del peatón,Turismo,Home,Passatger,34,Herida leve,4584678.27,433980.76
2014S007337,7,No es causa del peatón,Turismo,Home,Conductor,24,Herida leve,4584678.27,433980.76
2014S007340,11,No es causa del peatón,Motocicleta,Dona,Vianant,47,Herida leve,4584648.04,430774.84
2014S005760,1,No es causa del peatón,Motocicleta,Dona,Conductor,27,Herida leve,4580978.64,427963.31
2014S008741,5,No es causa del peatón,Motocicleta,Dona,Conductor,45,Herida leve,4583777.91,425982.38
2014S007609,8,No es causa del peatón,Turismo,Home,Conductor,27,Herida leve,4583949.58,434417.76
2014S008813,7,No es causa del peatón,Furgoneta,Home,Conductor,59,Herida leve,4585678.04,428109.99
2014S008986,7,No es causa del peatón,Turismo,Dona,Passatger,57,Herida leve,4585357.3,427700.96
2014S006150,10,No es causa del peatón,Motocicleta,Home,Conductor,51,Herida leve,4583570.84,428402.48
2014S006355,7,No es causa del peatón,AutobŁs,Home,Passatger,70,Herida leve,4586815.06,432313.94
2014S005763,3,No es causa del peatón,Motocicleta,Home,Conductor,50,Herida leve,4582654.47,429932.54
2014S005764,4,No es causa del peatón,Ciclomotor,Home,Conductor,33,Herida leve,4582799.91,429834.46
2014S005974,7,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4584419.67,429398.9
2014S005975,8,No es causa del peatón,Turismo,Dona,Passatger,0,Herida leve,4589576.03,432381.19
2014S005979,9,No es causa del peatón,Turismo,Home,Passatger,34,Herida leve,4583444.61,429174.94
2014S005803,2,No es causa del peatón,Motocicleta,Dona,Passatger,28,Herida leve,4584942.23,429645.67
2014S005990,2,No es causa del peatón,Turismo,Dona,Conductor,42,Herida leve,4583184.91,431269.03
2014S005993,3,No es causa del peatón,Motocicleta,Home,Conductor,67,Herida leve,4584348.86,428602.74
2014S006185,5,No es causa del peatón,Turismo,Dona,Passatger,9,Herida leve,4583549.03,433855.21
2014S009685,4,Cruzar fuera de paso peatonal,Motocicleta,Home,Passatger,24,Herida leve,4584473.27,428114.36
2014S009686,4,No es causa del peatón,Ciclomotor,Dona,Passatger,Desconegut,Herida leve,4581738.84,429949.38
2014S005916,7,No es causa del peatón,Motocicleta,Home,Conductor,57,Herida leve,4583417.13,431044.96
2014S007534,11,No es causa del peatón,Turismo,Dona,Vianant,56,Herida leve,4586451.5,429507.76
2014S007739,7,No es causa del peatón,Ciclomotor,Home,Conductor,19,Herida leve,4586336.72,429769.49
2014S006766,9,No es causa del peatón,Motocicleta,Dona,Passatger,26,Herida leve,4584631.67,429004.53
2014S007995,1,No es causa del peatón,Motocicleta,Dona,Passatger,66,Herida leve,4581157.67,430867.07
2014S008197,7,No es causa del peatón,Turismo,Home,Conductor,21,Herida leve,4579885.35,427810.63
2014S006181,2,No es causa del peatón,Motocicleta,Dona,Conductor,41,Herida leve,4582516.07,430558.51
2014S006184,4,No es causa del peatón,Motocicleta,Home,Conductor,26,Herida leve,4583953.92,431708.05
2014S008991,6,No es causa del peatón,Taxi,Dona,Vianant,24,Herida leve,4582971.08,429673.43
2014S006322,1,No es causa del peatón,Motocicleta,Home,Conductor,42,Herida leve,4584928.09,428722.35
2014S006323,12,No es causa del peatón,Bicicleta,Home,Conductor,32,Herida leve,4580953.76,429703.82
2014S006385,9,No es causa del peatón,Motocicleta,Dona,Conductor,47,Herida leve,4581271.76,426655.84
2014S006191,6,No es causa del peatón,Ciclomotor,Dona,Passatger,21,Herida leve,4581574.88,432134.68
2014S006196,7,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4580116.62,428133.39
2014S008201,10,No es causa del peatón,Turismo,Home,Passatger,Desconegut,Herida leve,4581922.68,428759.52
2014S008406,1,No es causa del peatón,Turismo,Home,Conductor,41,Herida leve,4587321.55,429341.45
2014S009084,6,No es causa del peatón,Ciclomotor,Dona,Passatger,15,Herida leve,4585156.31,425230.69
2014S009087,8,No es causa del peatón,Ciclomotor,Home,Conductor,21,Herida leve,4583991.22,434080.12
2014S008895,3,No es causa del peatón,Motocicleta,Home,Conductor,23,Herida leve,4581153.82,429118.95
2014S009101,1,No es causa del peatón,Ciclomotor,Dona,Conductor,46,Herida leve,4582591.37,430661.49
2014S009381,7,No es causa del peatón,Motocicleta,Home,Conductor,26,Herida leve,4580806.78,427500.43
2014S008129,1,No es causa del peatón,Turismo,Home,Conductor,54,Herida leve,4585642.23,428143.61
2014S007561,3,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4586053.8,433214.25
2014S007756,2,No es causa del peatón,Motocicleta,Home,Conductor,57,Herida leve,4583616.98,430648.04
2014S006324,2,No es causa del peatón,Turismo,Home,Conductor,23,Herida leve,4580795.13,428450.05
2014S006526,8,No es causa del peatón,Bicicleta,Dona,Conductor,29,Herida leve,4581388.05,429358.81
2014S006595,7,No es causa del peatón,Ciclomotor,Home,Conductor,20,Herida leve,4583305.45,428719.66
2014S006601,10,No es causa del peatón,Turismo,Home,Conductor,40,Herida leve,4584057.11,428003.21
2014S006602,10,No es causa del peatón,Motocicleta,Home,Conductor,48,Herida leve,4581965.02,429374.94
2014S009420,5,No es causa del peatón,Motocicleta,Home,Conductor,31,Herida grave,4584005.27,432226.2
2014S009616,2,No es causa del peatón,Turismo,Dona,Conductor,45,Herida leve,4585327.86,427706.4
2014S009103,2,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4580913.98,429988.63
2014S009491,12,No es causa del peatón,Motocicleta,Dona,Conductor,28,Herida leve,4582436.08,432823.93
2014S006537,11,No es causa del peatón,Motocicleta,Home,Conductor,36,Herida leve,4581202.95,428737.72
2014S008323,9,No es causa del peatón,Motocicleta,Dona,Conductor,23,Herida leve,4579627.85,429605.04
2014S008329,8,Cruzar fuera de paso peatonal,Motocicleta,Home,Vianant,83,Herida leve,4586245.7,433794.86
2014S008154,8,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4581954.67,429364.16
2014S008349,3,No es causa del peatón,Motocicleta,Home,Conductor,18,Herida leve,4581782.8,429840.96
2014S008351,6,No es causa del peatón,Turismo,Dona,Passatger,58,Herida leve,4582829.32,433406.97
2014S006803,4,No es causa del peatón,Furgoneta,Home,Conductor,42,Herida leve,4580116.62,428133.39
2014S005632,1,No es causa del peatón,Ciclomotor,Home,Conductor,19,Herida leve,4586497.93,428446.73
2014S005635,6,No es causa del peatón,Turismo,Home,Conductor,36,Herida leve,4583635.47,425957.43
2014S005809,7,No es causa del peatón,Turismo,Home,Conductor,36,Herida leve,4586131.79,429150.94
2014S006009,3,No es causa del peatón,Turismo,Dona,Passatger,22,Herida leve,4587397.76,428769.29
2014S006791,9,No es causa del peatón,Motocicleta,Dona,Vianant,44,Herida leve,4586487.34,429563.11
2014S009278,1,No es causa del peatón,Turismo,Home,Passatger,Desconegut,Herida leve,4583841.89,429035.87
2014S009281,7,No es causa del peatón,Turismo,Home,Conductor,45,Herida leve,4588934.51,432708.2
2014S009586,9,No es causa del peatón,Motocicleta,Dona,Vianant,52,Herida leve,4583318.41,431717.03
2014S008358,1,No es causa del peatón,Turismo,Dona,Passatger,17,Herida leve,4584705.48,430364.1
2014S006933,11,No es causa del peatón,Turismo,Dona,Conductor,27,Herida leve,4588712.51,431311.4
2014S008749,8,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4586499.09,429689.05
2014S007185,2,No es causa del peatón,Motocicleta,Home,Conductor,69,Herida leve,4582528.03,428976.01
2014S007199,6,No es causa del peatón,Turismo,Home,Conductor,41,Herida leve,4584634.18,430983.74
2014S006625,9,No es causa del peatón,Turismo,Dona,Conductor,38,Herida leve,4588032.56,431463.84
2014S008343,3,No es causa del peatón,Motocicleta,Home,Passatger,17,Herida leve,4583482.33,426103.55
2014S001973,1,No es causa del peatón,Turismo,Dona,Conductor,40,Herida leve,4588795.14,431584.89
2014S002177,7,No es causa del peatón,Motocicleta,Home,Conductor,36,Herida leve,4581329.72,431572.69
2014S002183,8,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4582601.83,428733.83
2014S008282,4,No es causa del peatón,Motocicleta,Home,Conductor,36,Herida leve,4582793.35,430547.25
2014S000533,9,No es causa del peatón,Ciclomotor,Dona,Conductor,26,Herida leve,4581811.13,429675.8
2014S000732,10,No es causa del peatón,Motocicleta,Dona,Conductor,33,Herida leve,4584361.03,433004.54
2014S000739,11,No es causa del peatón,Taxi,Home,Conductor,31,Herida leve,4582717.65,428995.98
2014S008235,9,No es causa del peatón,AutobŁs,Home,Passatger,2,Herida leve,4586193.63,430168.16
2014S008238,8,No es causa del peatón,Motocicleta,Home,Conductor,39,Herida leve,4583534.87,427713.55
2014S008438,5,Desobedecer Semáforo,Motocicleta,Dona,Vianant,82,Herida leve,4583408.06,430180.04
2014S008293,8,No es causa del peatón,Motocicleta,Home,Conductor,29,Herida leve,4582763.2,433331.93
2014S008294,9,No es causa del peatón,Taxi,Dona,Passatger,33,Herida leve,4584049.57,434443.92
2014S008492,1,No es causa del peatón,Motocicleta,Home,Conductor,39,Herida leve,4583314.3,433668.11
2014S002383,8,No es causa del peatón,Motocicleta,Home,Conductor,25,Herida leve,4584505.29,429350.08
2014S002384,8,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4584816.77,431329.85
2014S005822,10,No es causa del peatón,Furgoneta,Home,Conductor,23,Herida leve,4585045.93,433933.94
2014S005823,11,No es causa del peatón,Motocicleta,Home,Conductor,31,Herida leve,4581525.56,428982.81
2014S006021,11,No es causa del peatón,AutobŁs articulado,Dona,Passatger,79,Herida leve,4583322.92,430377.2
2014S008034,11,No es causa del peatón,Motocicleta,Dona,Passatger,62,Herida leve,4581101.92,427323.63
2014S008042,3,No es causa del peatón,Motocicleta,Home,Conductor,69,Herida leve,4583941.75,432396.71
2014S006475,11,No es causa del peatón,Turismo,Home,Conductor,50,Herida leve,4584197.87,432229.7
2014S006879,3,No es causa del peatón,AutobŁs,Dona,Passatger,78,Herida leve,4582342.31,430869.63
2014S006879,3,No es causa del peatón,AutobŁs,Home,Passatger,71,Herida leve,4582342.31,430869.63
2014S006880,3,No es causa del peatón,Motocicleta,Dona,Vianant,47,Herida leve,4582264.96,430544.15
2014S008080,9,No es causa del peatón,Bicicleta,Dona,Vianant,48,Herida leve,4580911.84,429702.57
2014S008255,4,No es causa del peatón,Motocicleta,Dona,Conductor,31,Herida leve,4582013.15,427165.07
2014S008449,7,No es causa del peatón,Turismo,Home,Conductor,42,Herida leve,4585357.3,427700.96
2014S008452,9,No es causa del peatón,Motocicleta,Home,Conductor,22,Herida leve,4587670.81,433354.73
2014S006897,7,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4580858.37,431119.88
2014S007085,8,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4582244.93,426386.08
2014S005685,7,No es causa del peatón,Ciclomotor,Dona,Passatger,11,Herida leve,4586380.76,429280.21
2014S005691,7,No es causa del peatón,Motocicleta,Home,Conductor,30,Herida leve,4583220.58,427845.54
2014S005692,11,No es causa del peatón,Bicicleta,Home,Conductor,19,Herida leve,4580981.38,428543.93
2014S002389,12,No es causa del peatón,Bicicleta,Home,Conductor,52,Herida leve,4584997.8,430352.33
2014S002390,1,No es causa del peatón,Turismo,Dona,Passatger,24,Herida leve,4584453.45,431147.98
2014S007836,5,No es causa del peatón,Taxi,Home,Conductor,45,Herida leve,4584333.58,432029.8
2014S007837,7,No es causa del peatón,Ciclomotor,Home,Conductor,21,Herida leve,4584681.57,429250.25
2014S008023,10,No es causa del peatón,Taxi,Home,Conductor,63,Herida leve,4581897.24,431405.64
2014S008024,10,No es causa del peatón,Motocicleta,Dona,Conductor,28,Herida leve,4580674.71,429301.52
2014S000159,2,No es causa del peatón,Turismo,Home,Conductor,39,Herida leve,4581619.21,431742.93
2014S000163,6,No es causa del peatón,Motocicleta,Home,Conductor,23,Herida leve,4582161.73,431915.76
2014S001711,10,No es causa del peatón,Ciclomotor,Dona,Conductor,24,Herida leve,4580953.12,432237.39
2014S006888,7,No es causa del peatón,Furgoneta,Home,Conductor,42,Herida leve,4584962.15,435134.98
2014S007075,5,No es causa del peatón,Motocicleta,Home,Conductor,47,Herida leve,4582936.9,430625.11
2014S008483,8,No es causa del peatón,Turismo,Dona,Conductor,65,Herida leve,4587522.29,431931.57
2014S008483,8,No es causa del peatón,Turismo,Home,Conductor,28,Herida leve,4587522.29,431931.57
2014S008674,8,No es causa del peatón,Ciclomotor,Home,Conductor,25,Herida leve,4582107.8,428339.85
2014S008679,1,Cruzar fuera de paso peatonal,Motocicleta,Home,Vianant,66,Herida leve,4579203.79,428107.78
2014S001145,2,No es causa del peatón,Turismo,Home,Passatger,11,Herida leve,4585093.19,432551.03
2014S006652,7,Transitar a pie por calzada,Bicicleta,Home,Vianant,41,Herida leve,4586421.7,428623.85
2014S006657,6,No es causa del peatón,Turismo,Dona,Conductor,52,Herida leve,4588934.51,432708.2
2014S008459,11,No es causa del peatón,Motocicleta,Home,Conductor,80,Herida leve,4583506.13,427386.87
2014S007281,5,No es causa del peatón,Furgoneta,Dona,Conductor,51,Herida leve,4581804.89,425090.32
2014S007283,7,No es causa del peatón,Bicicleta,Home,Vianant,23,Herida leve,4587572.6,428995.67
2014S008222,2,No es causa del peatón,Turismo,Dona,Conductor,22,Herida leve,4588794.72,432705.8
2014S008229,10,No es causa del peatón,Turismo,Home,Conductor,37,Herida leve,4584338.69,428885.32
2014S008231,9,No es causa del peatón,Turismo,Dona,Passatger,22,Herida leve,4582245.25,430308.02
2014S001909,2,No es causa del peatón,Motocicleta,Dona,Conductor,26,Herida leve,4581527.3,429500.45
2014S008636,7,No es causa del peatón,Turismo,Dona,Conductor,30,Herida leve,4579933.49,430813.12
2014S007268,12,No es causa del peatón,Ciclomotor,Dona,Conductor,20,Herida leve,4583806.98,428247.66
2014S007466,10,No es causa del peatón,Ciclomotor,Home,Conductor,26,Herida leve,4588051.84,432977.62
2014S007470,1,No es causa del peatón,Furgoneta,Home,Conductor,41,Herida leve,4579915.12,430788.13
2014S005684,7,No es causa del peatón,Motocicleta,Dona,Passatger,44,Herida leve,4581739.47,430113.87
2014S000370,7,No es causa del peatón,Turismo,Home,Conductor,49,Herida leve,4582517.89,427581.62
2014S000371,9,No es causa del peatón,Turismo,Home,Vianant,31,Herida leve,4582673.63,432011.18
2014S000568,12,No es causa del peatón,Turismo,Home,Conductor,58,Herida leve,4582448.5,427801.72
2014S000383,5,No es causa del peatón,Motocicleta,Dona,Conductor,27,Herida leve,4585403.92,433728.49
2014S002020,7,No es causa del peatón,Motocicleta,Home,Conductor,44,Herida leve,4586122.7,428967.61
2014S002021,8,Desobedecer Semáforo,Ciclomotor,Home,Conductor,31,Herida leve,4581801.61,430814.48
2014S000014,7,No es causa del peatón,Turismo,Home,Conductor,36,Herida leve,4586832.61,431122.83
2014S001672,7,Desobedecer Semáforo,Motocicleta,Dona,Conductor,35,Herida leve,4582229.3,432732.08
2014S001675,8,No es causa del peatón,Ciclomotor,Home,Conductor,27,Herida leve,4582873.21,429950.02
2014S001867,5,Desobedecer Semáforo,Turismo,Dona,Vianant,5,Herida leve,4588524.41,431493.36
2014S000263,7,No es causa del peatón,Motocicleta,Dona,Conductor,18,Herida leve,4583325.46,429758.73
2014S000264,8,No es causa del peatón,Motocicleta,Dona,Conductor,38,Herida leve,4581409.1,426431.64
2014S000267,10,No es causa del peatón,Turismo,Dona,Passatger,64,Herida leve,4582417.39,427966.29
2014S002122,2,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4581800.61,425425.89
2014S002312,8,No es causa del peatón,Motocicleta,Home,Conductor,29,Herida leve,4584102.91,430577.39
2014S002315,12,No es causa del peatón,Ciclomotor,Dona,Conductor,25,Herida leve,4581823.85,429877.35
2014S007672,7,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4581922.68,428759.52
2014S007675,7,No es causa del peatón,Bicicleta,Home,Conductor,21,Herida leve,4582280.45,428804.43
2014S007678,10,No es causa del peatón,Motocicleta,Dona,Conductor,49,Herida leve,4586529.19,429781.12
2014S006294,6,No es causa del peatón,Turismo,Dona,Vianant,59,Herida leve,4587201.39,429915.79
2014S001760,8,No es causa del peatón,Motocicleta,Home,Conductor,49,Herida leve,4583035.46,428868.32
2014S005860,1,No es causa del peatón,Ciclomotor,Dona,Conductor,24,Herida leve,4582897.74,430708.21
2014S007682,7,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4582958,426622.92
2014S007685,9,No es causa del peatón,Motocicleta,Dona,Conductor,23,Herida leve,4583692.68,430178.69
2014S007688,9,No es causa del peatón,Bicicleta,Home,Conductor,61,Herida leve,4580605.89,431059.78
2014S007691,12,Cruzar fuera de paso peatonal,Ciclomotor,Home,Vianant,50,Herida leve,4581262.97,431424.93
2014S006108,8,Desobedecer Semáforo,Motocicleta,Dona,Vianant,16,Herida leve,4582547.04,430616.9
2014S006304,9,No es causa del peatón,Motocicleta,Home,Conductor,30,Herida leve,4581781.49,427163.4
2014S006304,9,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4581781.49,427163.4
2014S002029,8,No es causa del peatón,Bicicleta,Dona,Vianant,79,Herida leve,4585382.87,432852.29
2014S002222,4,No es causa del peatón,Motocicleta,Home,Conductor,36,Herida leve,4586541.69,430939.27
2014S008427,12,No es causa del peatón,Taxi,Home,Conductor,26,Herida leve,4581545.29,428399.57
2014S008627,2,No es causa del peatón,Ciclomotor,Dona,Conductor,26,Herida leve,4582122.78,429376.25
2014S008629,1,No es causa del peatón,Motocicleta,Home,Conductor,21,Herida leve,4583874.7,426078.34
2014S000574,6,No es causa del peatón,Turismo,Dona,Passatger,31,Herida leve,4588243.81,430361.27
2014S000775,6,No es causa del peatón,Motocicleta,Home,Conductor,59,Herida leve,4583489.62,430989.46
2014S000428,4,No es causa del peatón,Bicicleta,Home,Conductor,40,Herida leve,4582269.1,432987.25
