IdExpediente,Turno,Hora,Causa_de_Accidente,Tipo_VehImplicado,Sexo,Edad,TipoPersona,Situacion,SeriedadAcc,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2018S006004,Matutino,9,No es causa del peatón,Motocicleta,Dona,26,Conductor,Presentat,"Leve, hospitalización hasta 24h",428769.29,4587397.76,2.146311,41.433145
2018S006005,Matutino,8,No es causa del peatón,Bicicleta,Dona,23,Conductor,Presentat,"Leve, asistencia en el lugar",431656.65,4581691.84,2.181512,41.382005
2018S006006,Matutino,10,No es causa del peatón,Motocicleta,Dona,40,Passatger,Desconegut,"Leve, asistencia en el lugar",432290.12,4581279.5,2.189133,41.378345
2018S006007,Matutino,12,No es causa del peatón,AutobĂşs,Dona,73,Passatger,Desconegut,"Leve, hospitalización hasta 24h",432686.05,4581685.09,2.193823,41.382031
2018S006008,Matutino,10,No es causa del peatón,Turisme,Home,56,Conductor,Presentat,"Leve, hospitalización hasta 24h",425612.56,4582426.22,2.1091439999999997,41.388082
2018S006009,Matutino,12,No es causa del peatón,"CamiĂł rĂ­gid <= 3,5 tones",Home,31,Conductor,Presentat,"Leve, hospitalización hasta 24h",433055.46,4589197.32,2.1974080000000002,41.449721999999994
2018S006010,Matutino,12,No es causa del peatón,Motocicleta,Home,47,Conductor,Presentat,"Leve, hospitalización hasta 24h",431870.03,4587039.84,2.183461,41.430191
2018S006011,Matutino,12,No es causa del peatón,Motocicleta,Home,34,Conductor,Presentat,"Leve, hospitalización hasta 24h",431463.86,4583995.65,2.178945,41.402738
2018S006012,Tarde,14,Cruzar fuera de paso peatonal,Motocicleta,Home,58,Vianant,Desconegut,"Leve, hospitalización hasta 24h",428066.18,4584601.66,2.13823,41.407899
2018S006013,Matutino,13,No es causa del peatón,Bicicleta,Dona,32,Conductor,Presentat,"Leve, hospitalización hasta 24h",431180.99,4582927.01,2.1756830000000003,41.393089
2018S006014,Tarde,14,No es causa del peatón,Motocicleta,Home,40,Conductor,Presentat,"Leve, hospitalización hasta 24h",428970.85,4581553.16,2.14941,41.380523
2018S006015,Tarde,14,No es causa del peatón,Turisme,Dona,40,Passatger,Desconegut,"Leve, asistencia en el lugar",434167.41,4583754.91,2.211313,41.400796
2018S006015,Tarde,14,No es causa del peatón,Turisme,Dona,58,Conductor,Presentat,"Leve, asistencia en el lugar",434167.41,4583754.91,2.211313,41.400796
2018S006015,Tarde,14,No es causa del peatón,Turisme,Home,42,Conductor,Presentat,"Leve, hospitalización hasta 24h",434167.41,4583754.91,2.211313,41.400796
2018S006015,Tarde,14,No es causa del peatón,Turisme,Home,57,Conductor,Presentat,"Leve, asistencia en el lugar",434167.41,4583754.91,2.211313,41.400796
2018S006016,Tarde,14,No es causa del peatón,Turisme,Dona,14,Vianant,Desconegut,"Grave, hospitalización superior 24h",429460.63,4581243.7,2.155303,41.377779
2018S006017,Tarde,14,No es causa del peatón,Motocicleta,Home,52,Conductor,Presentat,"Leve, hospitalización hasta 24h",429716.67,4586508.06,2.157753,41.425215
2018S006018,Tarde,16,No es causa del peatón,Motocicleta,Home,28,Conductor,Presentat,"Leve, hospitalización hasta 24h",429073.81,4582402.87,2.1505419999999997,41.388185
2018S006019,Tarde,16,No es causa del peatón,Motocicleta,Home,51,Conductor,Presentat,"Grave, hospitalización superior 24h",433766.72,4585485.36,2.20633,41.416349
2018S006020,Tarde,17,No es causa del peatón,Motocicleta,Dona,31,Conductor,Presentat,"Leve, rechaza asistencia",434611.87,4584583.08,2.21654,41.408291
2018S006021,Matutino,10,No es causa del peatón,Bicicleta,Dona,32,Conductor,Presentat,"Leve, hospitalización hasta 24h",431410.91,4584489.07,2.178256,41.407178
2018S006022,Tarde,19,No es causa del peatón,Turisme,Dona,27,Passatger,Desconegut,"Leve, asistencia en el lugar",432886.1,4588370.84,2.195473,41.442264
2018S006022,Tarde,19,No es causa del peatón,Turisme,Dona,54,Passatger,Desconegut,"Leve, asistencia en el lugar",432886.1,4588370.84,2.195473,41.442264
2018S006022,Tarde,19,No es causa del peatón,Turisme,Home,62,Conductor,Presentat,"Leve, asistencia en el lugar",432886.1,4588370.84,2.195473,41.442264
2018S006023,Tarde,19,No es causa del peatón,Motocicleta,Home,46,Conductor,Presentat,"Leve, rechaza asistencia",429117.62,4586128.39,2.150629,41.421743
2018S006025,Tarde,18,No es causa del peatón,Turisme,Home,22,Passatger,Desconegut,"Leve, asistencia en el lugar",428792.19,4582502.14,2.147162,41.389053999999994
2018S006026,Tarde,16,Desobedecer Semáforo,Turisme,Home,38,Conductor,Presentat,"Leve, asistencia en el lugar",427279.34,4582587.07,2.129059,41.389684
2018S006027,Tarde,20,No es causa del peatón,Motocicleta,Home,52,Conductor,Presentat,"Leve, asistencia en el lugar",432683.81,4582138.32,2.193746,41.386113
2018S006028,Noche,22,No es causa del peatón,Ciclomotor,Home,20,Conductor,Presentat,"Leve, asistencia en el lugar",431545.26,4583698.06,2.179953,41.400065000000005
2018S006029,Noche,22,No es causa del peatón,Motocicleta,Home,26,Conductor,Presentat,"Leve, hospitalización hasta 24h",431149.99,4587979.22,2.174737,41.438590000000005
2018S006030,Noche,0,No es causa del peatón,Turisme,Home,38,Conductor,Presentat,"Leve, asistencia en el lugar",427951.73,4576184.01,2.1378619999999997,41.332074
2018S006031,Noche,3,No es causa del peatón,Taxi,Dona,22,Passatger,Desconegut,"Leve, hospitalización hasta 24h",430987.16,4582551.3,2.1734080000000002,41.389688
2018S006031,Noche,3,No es causa del peatón,Taxi,Home,26,Passatger,Desconegut,"Leve, hospitalización hasta 24h",430987.16,4582551.3,2.1734080000000002,41.389688
2018S006031,Noche,3,No es causa del peatón,Taxi,Home,52,Conductor,Presentat,"Leve, hospitalización hasta 24h",430987.16,4582551.3,2.1734080000000002,41.389688
2018S006032,Noche,4,No es causa del peatón,Turisme,Dona,27,Conductor,Presentat,"Leve, hospitalización hasta 24h",432142.82,4588334.83,2.1865799999999997,41.441877000000005
2018S006033,Noche,5,No es causa del peatón,Turisme,Dona,19,Conductor,Presentat,"Leve, hospitalización hasta 24h",434723.77,4584307.91,2.217908,41.405822
2018S006033,Noche,5,No es causa del peatón,Turisme,Dona,19,Passatger,Desconegut,"Leve, hospitalización hasta 24h",434723.77,4584307.91,2.217908,41.405822
2018S006034,Noche,5,No es causa del peatón,Turisme,Dona,54,Passatger,Desconegut,"Leve, hospitalización hasta 24h",431410.7,4590672.35,2.177551,41.462868
2018S006034,Noche,5,No es causa del peatón,Turisme,Home,32,Conductor,Presentat,"Leve, rechaza asistencia",431410.7,4590672.35,2.177551,41.462868
2018S006035,Matutino,6,No es causa del peatón,Motocicleta,Dona,32,Conductor,Presentat,"Leve, hospitalización hasta 24h",431489.83,4586189.34,2.179008,41.422498
2018S006036,Tarde,15,No es causa del peatón,Turisme,Dona,26,Conductor,Presentat,"Leve, hospitalización hasta 24h",425957.43,4583635.47,2.113121,41.399004999999995
2018S006036,Tarde,15,No es causa del peatón,Turisme,Home,26,Passatger,Desconegut,"Leve, hospitalización hasta 24h",425957.43,4583635.47,2.113121,41.399004999999995
2018S006037,Matutino,11,No es causa del peatón,Ciclomotor,Dona,31,Passatger,Desconegut,"Leve, hospitalización hasta 24h",430121.86,4583246.63,2.162979,41.395876
2018S006038,Matutino,11,No es causa del peatón,Ciclomotor,Dona,27,Conductor,Presentat,"Leve, hospitalización hasta 24h",430277.16,4582833.02,2.164884,41.392165000000006
2018S006039,Matutino,11,No es causa del peatón,Bicicleta,Dona,37,Conductor,Presentat,"Leve, hospitalización hasta 24h",431252.0,4582511.86,2.17658,41.389356
2018S006039,Matutino,11,No es causa del peatón,Motocicleta,Home,49,Conductor,Presentat,"Leve, hospitalización hasta 24h",431252.0,4582511.86,2.17658,41.389356
2018S006040,Matutino,12,No es causa del peatón,Motocicleta,Home,36,Conductor,Presentat,"Leve, hospitalización hasta 24h",428690.81,4581838.58,2.146028,41.383069
2018S006041,Matutino,12,No es causa del peatón,Motocicleta,Home,19,Conductor,Presentat,"Leve, asistencia en el lugar",431013.56,4583533.47,2.173612,41.398537
2018S006042,Tarde,14,No es causa del peatón,Furgoneta,Home,47,Conductor,Presentat,"Leve, asistencia en el lugar",427191.1,4581776.77,2.128101,41.382378
2018S006042,Tarde,14,No es causa del peatón,Taxi,Home,38,Conductor,Presentat,"Leve, asistencia en el lugar",427191.1,4581776.77,2.128101,41.382378
2018S006043,Tarde,14,No es causa del peatón,Motocicleta,Dona,23,Conductor,Presentat,"Leve, asistencia en el lugar",432475.0,4581321.41,2.191339,41.378738
2018S006044,Tarde,15,No es causa del peatón,Motocicleta,Dona,39,Conductor,Presentat,"Leve, asistencia en el lugar",432172.41,4584181.5,2.187401,41.404472
2018S006045,Tarde,14,No es causa del peatón,Bicicleta,Home,29,Conductor,Presentat,"Leve, hospitalización hasta 24h",431100.03,4583134.54,2.174691,41.394951
2018S006046,Matutino,12,No es causa del peatón,Motocicleta,Home,32,Conductor,Presentat,"Leve, hospitalización hasta 24h",430980.02,4583895.78,2.1731689999999997,41.401796999999995
2018S006047,Tarde,16,No es causa del peatón,Ciclomotor,Home,49,Conductor,Presentat,"Leve, hospitalización hasta 24h",429889.4,4580951.07,2.160464,41.375181
2018S006048,Matutino,13,No es causa del peatón,Ciclomotor,Dona,43,Passatger,Desconegut,"Leve, hospitalización hasta 24h",428112.89,4579612.84,2.139381,41.362971
2018S006048,Matutino,13,No es causa del peatón,Ciclomotor,Home,43,Conductor,Presentat,"Leve, hospitalización hasta 24h",428112.89,4579612.84,2.139381,41.362971
2018S006049,Tarde,19,Otras,Bicicleta,Dona,49,Conductor,Presentat,"Leve, hospitalización hasta 24h",433949.1,4583265.62,2.208755,41.396371
2018S006049,Tarde,19,Otras,Bicicleta,Home,3,Vianant,Desconegut,"Leve, rechaza asistencia",433949.1,4583265.62,2.208755,41.396371
2018S006050,Matutino,13,No es causa del peatón,Motocicleta,Dona,49,Passatger,Desconegut,"Leve, asistencia en el lugar",432996.94,4588404.96,2.196796,41.442581
2018S006050,Matutino,13,No es causa del peatón,Motocicleta,Home,49,Conductor,Presentat,"Leve, asistencia en el lugar",432996.94,4588404.96,2.196796,41.442581
2018S006051,Tarde,19,No es causa del peatón,Motocicleta,Home,56,Conductor,Presentat,"Leve, hospitalización hasta 24h",427678.8,4583242.9,2.1337580000000003,41.395627000000005
2018S006052,Tarde,21,No es causa del peatón,Bicicleta,Home,51,Conductor,Presentat,"Leve, hospitalización hasta 24h",430492.36,4582098.42,2.1675419999999996,41.385567
2018S006052,Tarde,21,No es causa del peatón,Motocicleta,Home,34,Conductor,Presentat,"Leve, asistencia en el lugar",430492.36,4582098.42,2.1675419999999996,41.385567
2018S006053,Tarde,21,No es causa del peatón,Turisme,Home,81,Conductor,Presentat,"Leve, hospitalización hasta 24h",427654.69,4583521.63,2.133436,41.398134999999996
2018S006054,Noche,0,No es causa del peatón,Motocicleta,Home,23,Conductor,Presentat,"Leve, hospitalización hasta 24h",429354.29,4581928.4,2.153952,41.383936
2018S006055,Matutino,11,No es causa del peatón,Motocicleta,Dona,31,Passatger,Desconegut,"Leve, asistencia en el lugar",430345.56,4582527.49,2.165737,41.389419000000004
2018S006055,Matutino,11,No es causa del peatón,Motocicleta,Dona,32,Conductor,Presentat,"Leve, asistencia en el lugar",430345.56,4582527.49,2.165737,41.389419000000004
2018S006056,Tarde,14,No es causa del peatón,Motocicleta,Home,41,Passatger,Desconegut,"Leve, hospitalización hasta 24h",430134.59,4583421.81,2.1631110000000002,41.397455
2018S006056,Tarde,14,No es causa del peatón,Motocicleta,Home,46,Conductor,Presentat,"Leve, hospitalización hasta 24h",430134.59,4583421.81,2.1631110000000002,41.397455
2018S006057,Tarde,16,No es causa del peatón,Motocicleta,Home,36,Conductor,Presentat,"Leve, asistencia en el lugar",429423.34,4583161.88,2.154634,41.395052
2018S006058,Tarde,16,No es causa del peatón,Turisme,Dona,56,Conductor,Presentat,"Leve, hospitalización hasta 24h",430247.12,4580255.27,2.164822,41.368945000000004
2018S006059,Matutino,13,No es causa del peatón,AutobĂşs,Dona,72,Passatger,Desconegut,"Leve, asistencia en el lugar",431694.26,4581581.69,2.1819740000000003,41.381015999999995
2018S006060,Tarde,19,No es causa del peatón,Ciclomotor,Dona,23,Conductor,Presentat,"Leve, hospitalización hasta 24h",431624.31,4586491.29,2.1805830000000004,41.425228999999995
2018S006063,Noche,3,No es causa del peatón,Ciclomotor,Dona,18,Passatger,Desconegut,"Leve, hospitalización hasta 24h",433218.52,4582540.06,2.200096,41.389776
2018S006063,Noche,3,No es causa del peatón,Ciclomotor,Home,20,Conductor,Presentat,"Leve, rechaza asistencia",433218.52,4582540.06,2.200096,41.389776
2018S006064,Matutino,9,No es causa del peatón,Motocicleta,Home,29,Conductor,Presentat,"Leve, asistencia en el lugar",433587.74,4588759.27,2.2038279999999997,41.445821
2018S006065,Matutino,9,No es causa del peatón,Motocicleta,Home,26,Conductor,Presentat,"Leve, hospitalización hasta 24h",427786.55,4585168.95,2.134817,41.412983000000004
2018S006066,Matutino,11,No es causa del peatón,Motocicleta,Home,35,Conductor,Presentat,"Leve, hospitalización hasta 24h",430798.03,4582553.37,2.171146,41.389691
2018S006069,Matutino,11,No es causa del peatón,Motocicleta,Dona,39,Passatger,Desconegut,"Leve, hospitalización hasta 24h",428505.92,4582219.91,2.1437720000000002,41.386487
2018S006069,Matutino,11,No es causa del peatón,Motocicleta,Home,35,Conductor,Presentat,"Leve, hospitalización hasta 24h",428505.92,4582219.91,2.1437720000000002,41.386487
2018S006069,Matutino,11,No es causa del peatón,Motocicleta,Home,42,Conductor,Presentat,"Leve, hospitalización hasta 24h",428505.92,4582219.91,2.1437720000000002,41.386487
2018S006071,Matutino,12,Otras,Bicicleta,Dona,18,Vianant,Desconegut,"Leve, asistencia en el lugar",433069.2,4582295.63,2.198337,41.387562
2018S006072,Matutino,13,No es causa del peatón,Ciclomotor,Home,50,Conductor,Presentat,"Leve, asistencia en el lugar",431076.53,4583033.4,2.1744220000000003,41.394038
2018S006073,Tarde,14,No es causa del peatón,Ciclomotor,Home,41,Conductor,Presentat,"Leve, asistencia en el lugar",428824.43,4584342.28,2.1473310000000003,41.405631
2018S006074,Matutino,13,No es causa del peatón,Motocicleta,Home,26,Conductor,Presentat,"Leve, hospitalización hasta 24h",429617.68,4582172.34,2.157073,41.386157
2018S006075,Tarde,15,No es causa del peatón,Motocicleta,Home,52,Conductor,Presentat,"Grave, hospitalización superior 24h",430496.73,4582861.52,2.167507,41.39244
2018S006076,Tarde,15,No es causa del peatón,Motocicleta,Dona,47,Passatger,Desconegut,"Leve, hospitalización hasta 24h",427732.57,4581857.73,2.134566,41.383156
2018S006076,Tarde,15,No es causa del peatón,Motocicleta,Home,52,Conductor,Presentat,"Leve, hospitalización hasta 24h",427732.57,4581857.73,2.134566,41.383156
2018S006077,Matutino,12,No es causa del peatón,Ciclomotor,Dona,37,Conductor,Presentat,"Leve, hospitalización hasta 24h",430311.08,4582286.33,2.165353,41.387244
2018S006077,Matutino,12,No es causa del peatón,Motocicleta,Home,40,Conductor,Presentat,"Leve, hospitalización hasta 24h",430311.08,4582286.33,2.165353,41.387244
2018S006078,Tarde,17,No es causa del peatón,Motocicleta,Dona,18,Passatger,Desconegut,"Leve, hospitalización hasta 24h",428347.56,4580326.06,2.142102,41.369415999999994
2018S006079,Tarde,16,No es causa del peatón,Motocicleta,Home,50,Conductor,Presentat,"Leve, hospitalización hasta 24h",428958.42,4583740.53,2.149005,41.400223
2018S006080,Tarde,18,No es causa del peatón,Bicicleta,Home,24,Vianant,Desconegut,"Leve, hospitalización hasta 24h",429938.34,4582950.72,2.160818,41.393195
2018S006081,Tarde,19,No es causa del peatón,Bicicleta,Home,35,Conductor,Presentat,"Grave, hospitalización superior 24h",432504.43,4583094.32,2.191494,41.394708
2018S006082,Tarde,17,No es causa del peatón,Ciclomotor,Home,27,Conductor,Presentat,"Leve, hospitalización hasta 24h",429521.64,4582078.31,2.155936,41.385301
2018S006083,Tarde,17,No es causa del peatón,AutobĂşs,Dona,44,Passatger,Desconegut,"Leve, hospitalización hasta 24h",432482.61,4582774.22,2.191268,41.391822999999995
2018S006084,Tarde,16,No es causa del peatón,Turisme,Home,63,Conductor,Presentat,"Leve, hospitalización hasta 24h",430175.9,4588166.18,2.163057,41.44019
2018S006085,Tarde,14,No es causa del peatón,Bicicleta,Home,25,Conductor,Presentat,"Leve, asistencia en el lugar",431167.04,4583702.85,2.1754279999999997,41.400076
2018S006086,Noche,22,No es causa del peatón,Motocicleta,Home,31,Conductor,Presentat,"Leve, hospitalización hasta 24h",428277.17,4581689.34,2.141099,41.381688
2018S006087,Tarde,17,No es causa del peatón,Turisme,Home,26,Conductor,Presentat,"Leve, hospitalización hasta 24h",426294.5,4575933.62,2.118089,41.329669
2018S006087,Tarde,17,No es causa del peatón,Turisme,Home,31,Passatger,Desconegut,"Leve, hospitalización hasta 24h",426294.5,4575933.62,2.118089,41.329669
2018S006087,Tarde,17,No es causa del peatón,Turisme,Home,40,Passatger,Desconegut,"Leve, hospitalización hasta 24h",426294.5,4575933.62,2.118089,41.329669
2018S006089,Matutino,10,Cruzar fuera de paso peatonal,Furgoneta,Home,18,Vianant,Desconegut,"Leve, hospitalización hasta 24h",433046.65,4586091.77,2.197647,41.421751
2018S006090,Matutino,10,No es causa del peatón,Motocicleta,Home,52,Conductor,Presentat,"Leve, hospitalización hasta 24h",429938.15,4581711.74,2.160959,41.382036
2018S006091,Matutino,10,No es causa del peatón,Turisme,Dona,26,Passatger,Desconegut,"Leve, hospitalización hasta 24h",425992.16,4581190.62,2.113835,41.376989
2018S006091,Matutino,10,No es causa del peatón,Turisme,Dona,45,Conductor,Presentat,"Leve, hospitalización hasta 24h",425992.16,4581190.62,2.113835,41.376989
2018S006093,Matutino,11,No es causa del peatón,Turisme,Home,29,Conductor,Presentat,"Leve, asistencia en el lugar",432229.7,4584197.87,2.188084,41.404624
2018S006094,Matutino,10,No es causa del peatón,Turisme,Home,27,Vianant,Desconegut,"Leve, hospitalización hasta 24h",427883.62,4579622.35,2.1366389999999997,41.363036
2018S006095,Matutino,12,No es causa del peatón,Motocicleta,Dona,8,Passatger,Desconegut,"Leve, hospitalización hasta 24h",428461.5,4586654.83,2.142716,41.426426
2018S006096,Tarde,14,No es causa del peatón,Motocicleta,Home,47,Conductor,Presentat,"Leve, hospitalización hasta 24h",429739.61,4582680.05,2.158472,41.39074
2018S006098,Tarde,17,No es causa del peatón,Motocicleta,Dona,24,Conductor,Presentat,"Leve, hospitalización hasta 24h",431647.7,4581639.55,2.181411,41.381533000000005
2018S006099,Matutino,13,No es causa del peatón,Motocicleta,Home,36,Conductor,Presentat,"Leve, asistencia en el lugar",431089.06,4584377.39,2.174419,41.406144
2018S006100,Tarde,14,No es causa del peatón,Bicicleta,Dona,48,Conductor,Presentat,"Leve, hospitalización hasta 24h",432134.81,4584834.86,2.186877,41.410354
2018S006100,Tarde,14,No es causa del peatón,Motocicleta,Home,49,Conductor,Presentat,"Leve, rechaza asistencia",432134.81,4584834.86,2.186877,41.410354
2018S006101,Matutino,13,No es causa del peatón,Bicicleta,Dona,46,Conductor,Presentat,"Leve, hospitalización hasta 24h",432042.0,4583976.74,2.185863,41.402617
2018S006102,Tarde,17,No es causa del peatón,Motocicleta,Home,29,Conductor,Presentat,"Leve, hospitalización hasta 24h",430033.53,4581806.07,2.162089,41.382894
2018S006103,Tarde,18,No es causa del peatón,Motocicleta,Home,48,Conductor,Presentat,"Leve, hospitalización hasta 24h",434090.98,4583775.73,2.210396,41.400977000000005
2018S006104,Tarde,19,No es causa del peatón,Motocicleta,Home,45,Conductor,Presentat,"Leve, hospitalización hasta 24h",430553.38,4580751.81,2.1684259999999997,41.373444
2018S006105,Noche,22,No es causa del peatón,Motocicleta,Home,26,Conductor,Presentat,"Leve, hospitalización hasta 24h",429076.18,4582593.91,2.150548,41.389905999999996
2018S006106,Noche,23,No es causa del peatón,Motocicleta,Home,32,Conductor,Presentat,"Leve, hospitalización hasta 24h",432284.31,4581054.71,2.189089,41.376319
2018S006107,Noche,23,No es causa del peatón,Motocicleta,Home,28,Conductor,Presentat,"Leve, asistencia en el lugar",429001.92,4583052.43,2.1496060000000003,41.394028999999996
2018S006108,Tarde,17,No es causa del peatón,Bicicleta,Home,28,Conductor,Presentat,"Leve, hospitalización hasta 24h",428769.74,4581177.12,2.14705,41.377117999999996
2018S006108,Tarde,17,No es causa del peatón,Turisme,Home,51,Conductor,Presentat,"Leve, hospitalización hasta 24h",428769.74,4581177.12,2.14705,41.377117999999996
2018S006110,Matutino,9,No es causa del peatón,Motocicleta,Home,61,Conductor,Presentat,"Leve, hospitalización hasta 24h",430707.55,4582361.15,2.170085,41.387952
2018S006111,Matutino,9,No es causa del peatón,Motocicleta,Home,59,Conductor,Presentat,"Leve, hospitalización hasta 24h",429922.08,4582109.9,2.160721,41.385621
2018S006112,Matutino,9,No es causa del peatón,Motocicleta,Home,38,Conductor,Presentat,"Leve, hospitalización hasta 24h",429511.54,4583692.99,2.155627,41.399843
2018S006113,Matutino,10,No es causa del peatón,Taxi,Dona,78,Passatger,Desconegut,"Leve, hospitalización hasta 24h",430028.14,4583341.24,2.1618470000000003,41.39672
2018S006113,Matutino,10,No es causa del peatón,Taxi,Dona,Desconegut,Passatger,Desconegut,"Leve, hospitalización hasta 24h",430028.14,4583341.24,2.1618470000000003,41.39672
2018S006115,Matutino,11,No es causa del peatón,Taxi,Home,57,Conductor,Presentat,"Leve, asistencia en el lugar",431462.4,4582829.69,2.1790599999999998,41.392237
2018S006116,Matutino,10,No es causa del peatón,AutobĂşs,Dona,41,Passatger,Desconegut,"Leve, hospitalización hasta 24h",428387.79,4581767.46,2.142413,41.382401
2018S006116,Matutino,10,No es causa del peatón,AutobĂşs,Dona,66,Passatger,Desconegut,"Leve, hospitalización hasta 24h",428387.79,4581767.46,2.142413,41.382401
2018S006116,Matutino,10,No es causa del peatón,AutobĂşs,Home,66,Passatger,Desconegut,"Leve, hospitalización hasta 24h",428387.79,4581767.46,2.142413,41.382401
2018S006116,Matutino,10,No es causa del peatón,AutobĂşs,Home,72,Passatger,Desconegut,"Leve, hospitalización hasta 24h",428387.79,4581767.46,2.142413,41.382401
2018S006117,Matutino,13,No es causa del peatón,Motocicleta,Home,21,Conductor,Presentat,"Leve, hospitalización hasta 24h",429258.94,4582024.98,2.1528,41.384797999999996
2018S006119,Tarde,15,No es causa del peatón,Motocicleta,Home,58,Conductor,Presentat,"Leve, hospitalización hasta 24h",431055.57,4584362.73,2.17402,41.406009000000005
2018S006120,Tarde,15,No es causa del peatón,Ciclomotor,Home,49,Conductor,Presentat,"Leve, hospitalización hasta 24h",433746.56,4586199.07,2.20601,41.422775
2018S006121,Tarde,16,No es causa del peatón,Motocicleta,Home,34,Conductor,Presentat,"Leve, hospitalización hasta 24h",434007.45,4585877.1,2.209167,41.419897
2018S006121,Tarde,16,No es causa del peatón,Motocicleta,Home,36,Conductor,Presentat,"Leve, asistencia en el lugar",434007.45,4585877.1,2.209167,41.419897
2018S006122,Tarde,16,No es causa del peatón,Motocicleta,Dona,28,Conductor,Presentat,"Leve, hospitalización hasta 24h",427249.56,4581542.01,2.128828,41.380269
2018S006123,Noche,22,No es causa del peatón,Turisme,Dona,57,Passatger,Desconegut,"Leve, asistencia en el lugar",432646.78,4584550.48,2.193034,41.407835
2018S006123,Noche,22,No es causa del peatón,Turisme,Dona,61,Conductor,Presentat,"Leve, asistencia en el lugar",432646.78,4584550.48,2.193034,41.407835
2018S006123,Noche,22,No es causa del peatón,Turisme,Home,21,Conductor,Presentat,"Leve, hospitalización hasta 24h",432646.78,4584550.48,2.193034,41.407835
2018S006123,Noche,22,No es causa del peatón,Turisme,Home,27,Conductor,Presentat,"Leve, asistencia en el lugar",432646.78,4584550.48,2.193034,41.407835
2018S006123,Noche,22,No es causa del peatón,Turisme,Home,29,Passatger,Desconegut,"Leve, hospitalización hasta 24h",432646.78,4584550.48,2.193034,41.407835
2018S006124,Noche,23,Desobedecer Semáforo,Ciclomotor,Dona,26,Conductor,Presentat,"Leve, hospitalización hasta 24h",430503.69,4583618.92,2.167503,41.399263
2018S006125,Noche,22,No es causa del peatón,Ciclomotor,Dona,27,Passatger,Desconegut,"Leve, hospitalización hasta 24h",433696.9,4584394.99,2.2056139999999997,41.406521999999995
2018S006125,Noche,22,No es causa del peatón,Ciclomotor,Home,27,Conductor,Presentat,"Leve, hospitalización hasta 24h",433696.9,4584394.99,2.2056139999999997,41.406521999999995
2018S006126,Noche,5,No es causa del peatón,Taxi,Home,29,Passatger,Desconegut,"Leve, asistencia en el lugar",431905.4,4586258.16,2.1839720000000002,41.423153000000006
2018S006126,Noche,5,No es causa del peatón,Taxi,Home,63,Conductor,Presentat,"Leve, asistencia en el lugar",431905.4,4586258.16,2.1839720000000002,41.423153000000006
2018S006126,Noche,5,No es causa del peatón,Turisme,Home,57,Conductor,Presentat,"Leve, asistencia en el lugar",431905.4,4586258.16,2.1839720000000002,41.423153000000006
2018S006127,Matutino,8,No es causa del peatón,Motocicleta,Home,43,Conductor,Presentat,"Leve, asistencia en el lugar",429144.63,4583098.78,2.151307,41.394459000000005
2018S006129,Matutino,8,No es causa del peatón,Turisme,Dona,7,Passatger,Desconegut,"Leve, hospitalización hasta 24h",429462.69,4580712.29,2.15539,41.372993
2018S006130,Matutino,8,No es causa del peatón,Motocicleta,Home,20,Conductor,Presentat,"Leve, hospitalización hasta 24h",427645.02,4581636.85,2.133546,41.381158
2018S006131,Matutino,8,No es causa del peatón,Motocicleta,Home,32,Conductor,Presentat,"Leve, hospitalización hasta 24h",428671.13,4583656.56,2.145578,41.399440999999996
2018S006132,Matutino,10,No es causa del peatón,Furgoneta,Dona,75,Passatger,Desconegut,"Leve, asistencia en el lugar",430979.95,4582939.24,2.173277,41.393182
2018S006133,Matutino,9,No es causa del peatón,Ciclomotor,Dona,33,Conductor,Presentat,"Leve, hospitalización hasta 24h",426949.45,4582910.63,2.125074,41.392568
2018S006134,Matutino,8,No es causa del peatón,Turisme,Home,77,Conductor,Presentat,"Leve, hospitalización hasta 24h",431358.27,4588318.8,2.177191,41.441666
2018S006135,Matutino,11,No es causa del peatón,Tot terreny,Home,69,Conductor,Presentat,"Leve, asistencia en el lugar",432929.91,4589159.71,2.195909,41.449373
2018S006136,Matutino,10,No es causa del peatón,Motocicleta,Home,34,Conductor,Presentat,"Leve, hospitalización hasta 24h",430590.23,4582764.01,2.1686360000000002,41.39157
2018S006137,Matutino,8,No es causa del peatón,Motocicleta,Home,21,Conductor,Presentat,"Leve, hospitalización hasta 24h",431875.61,4587267.56,2.183502,41.432241999999995
2018S006139,Tarde,14,No es causa del peatón,Motocicleta,Home,38,Conductor,Presentat,"Leve, hospitalización hasta 24h",429405.82,4587735.99,2.15389,41.436248
2018S006141,Matutino,13,No es causa del peatón,Motocicleta,Home,32,Conductor,Presentat,"Leve, hospitalización hasta 24h",430798.03,4582553.37,2.171146,41.389691
2018S006142,Tarde,14,No es causa del peatón,Motocicleta,Dona,27,Conductor,Presentat,"Leve, asistencia en el lugar",428535.25,4583238.89,2.144002,41.395666999999996
2018S006143,Tarde,16,No es causa del peatón,Motocicleta,Home,30,Conductor,Presentat,"Leve, hospitalización hasta 24h",429735.29,4582301.52,2.158465,41.38733
2018S006144,Matutino,13,No es causa del peatón,Motocicleta,Dona,25,Conductor,Presentat,"Leve, hospitalización hasta 24h",429060.1,4582625.36,2.1503520000000003,41.390188
2018S006144,Matutino,13,No es causa del peatón,Motocicleta,Home,25,Conductor,Presentat,"Leve, hospitalización hasta 24h",429060.1,4582625.36,2.1503520000000003,41.390188
